sku,name,old_url,old_slug,http_status,observed_canonical,canonical_status,existing_redirect_status,migration_status,new_slug,new_url,collision_status
00000000024,"Doctor Wax DW8287 0.3 л",https://autohimiki.kz/product/onec-a81adf64-75f6-4b49-8ce3-097d7ee09346,onec-a81adf64-75f6-4b49-8ce3-097d7ee09346,200,https://autohimiki.kz/product/onec-a81adf64-75f6-4b49-8ce3-097d7ee09346,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",doctor-wax-dw8287-03-l,https://autohimiki.kz/product/doctor-wax-dw8287-03-l,"public_set:none; drafts/history_UNKNOWN"
00000000128,"Hi-Gear HG2231  Стоп-течь для двигателя (350мл.)",https://autohimiki.kz/product/onec-1e38693b-86f7-4c6d-b0d8-073904365f90,onec-1e38693b-86f7-4c6d-b0d8-073904365f90,200,https://autohimiki.kz/product/onec-1e38693b-86f7-4c6d-b0d8-073904365f90,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",hi-gear-hg2231-stop-tec-dlia-dvigatelia-350ml,https://autohimiki.kz/product/hi-gear-hg2231-stop-tec-dlia-dvigatelia-350ml,"public_set:none; drafts/history_UNKNOWN"
00000000251,"ВМП  1413 Смазка MC1520 RUBIN. Многоцелевая универсальная водостойкая пластичная 200 мл. туба.",https://autohimiki.kz/product/onec-30162cc4-c7ae-4318-af22-131b2f86ee81,onec-30162cc4-c7ae-4318-af22-131b2f86ee81,200,https://autohimiki.kz/product/onec-30162cc4-c7ae-4318-af22-131b2f86ee81,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",vmp-1413-smazka-mc1520-rubin-mnogocelevaia-universalnaia-vodostoikaia-plasticnaia-200-ml-tuba,https://autohimiki.kz/product/vmp-1413-smazka-mc1520-rubin-mnogocelevaia-universalnaia-vodostoikaia-plasticnaia-200-ml-tuba,"public_set:none; drafts/history_UNKNOWN"
00000000257,"Cleanco Cleanplastic 0.5 л",https://autohimiki.kz/product/onec-ef5d6804-714d-453f-91e0-fc7445ff4d32,onec-ef5d6804-714d-453f-91e0-fc7445ff4d32,200,https://autohimiki.kz/product/onec-ef5d6804-714d-453f-91e0-fc7445ff4d32,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",cleanco-cleanplastic-05-l,https://autohimiki.kz/product/cleanco-cleanplastic-05-l,"public_set:none; drafts/history_UNKNOWN"
00000000649,"Очиститель шин автомобиля Fast and Black spray 500 ML",https://autohimiki.kz/product/onec-6ab46ee6-f798-40b1-9231-64c27ee158aa,onec-6ab46ee6-f798-40b1-9231-64c27ee158aa,200,https://autohimiki.kz/product/onec-6ab46ee6-f798-40b1-9231-64c27ee158aa,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ocistitel-sin-avtomobilia-fast-and-black-spray-500-ml,https://autohimiki.kz/product/ocistitel-sin-avtomobilia-fast-and-black-spray-500-ml,"public_set:none; drafts/history_UNKNOWN"
00000000659,"P1101 Fuel Line Cleaner (FLC) 375 ml Очистка топливной системы, присадка в топливо",https://autohimiki.kz/product/onec-1932746e-26e1-4958-ab92-9ee9f89568c4,onec-1932746e-26e1-4958-ab92-9ee9f89568c4,200,https://autohimiki.kz/product/onec-1932746e-26e1-4958-ab92-9ee9f89568c4,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",p1101-fuel-line-cleaner-flc-375-ml-ocistka-toplivnoi-sistemy-prisadka-v-toplivo,https://autohimiki.kz/product/p1101-fuel-line-cleaner-flc-375-ml-ocistka-toplivnoi-sistemy-prisadka-v-toplivo,"public_set:none; drafts/history_UNKNOWN"
00000000663,"P2041 Power Steering Cleaner 100 ml Очиститель системы гура перед заменой масла",https://autohimiki.kz/product/onec-39546f7f-4a6e-4421-9112-90fa889c9f9d,onec-39546f7f-4a6e-4421-9112-90fa889c9f9d,200,https://autohimiki.kz/product/onec-39546f7f-4a6e-4421-9112-90fa889c9f9d,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",p2041-power-steering-cleaner-100-ml-ocistitel-sistemy-gura-pered-zamenoi-masla,https://autohimiki.kz/product/p2041-power-steering-cleaner-100-ml-ocistitel-sistemy-gura-pered-zamenoi-masla,"public_set:none; drafts/history_UNKNOWN"
00000000664,"EIKOSHA A25 XU Bvlgari Parfume (Bvlgari Pour Homme от Bvlgari) 4970301590257",https://autohimiki.kz/product/onec-3e7806de-557c-4333-bf7f-c3f83b38b3de,onec-3e7806de-557c-4333-bf7f-c3f83b38b3de,200,https://autohimiki.kz/product/onec-3e7806de-557c-4333-bf7f-c3f83b38b3de,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a25-xu-bvlgari-parfume-bvlgari-pour-homme-ot-bvlgari-4970301590257,https://autohimiki.kz/product/eikosha-a25-xu-bvlgari-parfume-bvlgari-pour-homme-ot-bvlgari-4970301590257,"public_set:none; drafts/history_UNKNOWN"
00000000666,"EIKOSHA A24  Clear Squash 4970301590240",https://autohimiki.kz/product/onec-b73b85ee-1e86-4ed1-a0ac-1ac9b6a67197,onec-b73b85ee-1e86-4ed1-a0ac-1ac9b6a67197,200,https://autohimiki.kz/product/onec-b73b85ee-1e86-4ed1-a0ac-1ac9b6a67197,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a24-clear-squash-4970301590240,https://autohimiki.kz/product/eikosha-a24-clear-squash-4970301590240,"public_set:none; drafts/history_UNKNOWN"
00000000667,"EIKOSHA A73 Dry Squash 4970301590738",https://autohimiki.kz/product/onec-5cba13f4-a988-4e24-a405-07f99a67819c,onec-5cba13f4-a988-4e24-a405-07f99a67819c,200,https://autohimiki.kz/product/onec-5cba13f4-a988-4e24-a405-07f99a67819c,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a73-dry-squash-4970301590738,https://autohimiki.kz/product/eikosha-a73-dry-squash-4970301590738,"public_set:none; drafts/history_UNKNOWN"
00000000681,"TURTLE WAX INTERIOR WITCH BRUSH ОЧИСТИТЕЛЬ ОБИВКИ С ВСТРОЕННОЙ ЩЕТКОЙ 400мл (химчистка)",https://autohimiki.kz/product/onec-aa81ca97-afa1-4867-b40e-91f55cb418d8,onec-aa81ca97-afa1-4867-b40e-91f55cb418d8,200,https://autohimiki.kz/product/onec-aa81ca97-afa1-4867-b40e-91f55cb418d8,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-interior-witch-brush-ocistitel-obivki-s-vstroennoi-shhetkoi-400ml-ximcistka,https://autohimiki.kz/product/turtle-wax-interior-witch-brush-ocistitel-obivki-s-vstroennoi-shhetkoi-400ml-ximcistka,"public_set:none; drafts/history_UNKNOWN"
00000000682,"TURTLE WAX INTERIOR СУХАЯ ХИМЧИСТКА ОБИВКИ С НЕЙТРАЛИЗАТОРОМ ЗАПАХА 500мл",https://autohimiki.kz/product/onec-0dd96cf0-a23a-42c8-b6bf-a34a03fb7b11,onec-0dd96cf0-a23a-42c8-b6bf-a34a03fb7b11,200,https://autohimiki.kz/product/onec-0dd96cf0-a23a-42c8-b6bf-a34a03fb7b11,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-interior-suxaia-ximcistka-obivki-s-neitralizatorom-zapaxa-500ml,https://autohimiki.kz/product/turtle-wax-interior-suxaia-ximcistka-obivki-s-neitralizatorom-zapaxa-500ml,"public_set:none; drafts/history_UNKNOWN"
00000000695,"LAVR очиститель для текстильной обивки LN1451 0.65 л",https://autohimiki.kz/product/onec-16231807-20ab-4b5b-93e1-065dd28cda55,onec-16231807-20ab-4b5b-93e1-065dd28cda55,200,https://autohimiki.kz/product/onec-16231807-20ab-4b5b-93e1-065dd28cda55,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",lavr-ocistitel-dlia-tekstilnoi-obivki-ln1451-065-l,https://autohimiki.kz/product/lavr-ocistitel-dlia-tekstilnoi-obivki-ln1451-065-l,"public_set:none; drafts/history_UNKNOWN"
00000000701,"EIKOSHA A37 Samurai Man Самурай 4970301590370",https://autohimiki.kz/product/onec-e2b7694d-2db5-464a-b1a8-a5f51559ea00,onec-e2b7694d-2db5-464a-b1a8-a5f51559ea00,200,https://autohimiki.kz/product/onec-e2b7694d-2db5-464a-b1a8-a5f51559ea00,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a37-samurai-man-samurai-4970301590370,https://autohimiki.kz/product/eikosha-a37-samurai-man-samurai-4970301590370,"public_set:none; drafts/history_UNKNOWN"
00000000702,"EIKOSHA R143 CANTULE пластмассовый держатель на дефлектор",https://autohimiki.kz/product/onec-3a7b9a04-493d-404f-8ccf-938fc4d7d75f,onec-3a7b9a04-493d-404f-8ccf-938fc4d7d75f,200,https://autohimiki.kz/product/onec-3a7b9a04-493d-404f-8ccf-938fc4d7d75f,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-r143-cantule-plastmassovyi-derzatel-na-deflektor,https://autohimiki.kz/product/eikosha-r143-cantule-plastmassovyi-derzatel-na-deflektor,"public_set:none; drafts/history_UNKNOWN"
БК000000004,"Твердая смазочная композиция МС 2020, 20г флакон",https://autohimiki.kz/product/onec-950dea9d-243e-412d-8035-2c34dab4cdbd,onec-950dea9d-243e-412d-8035-2c34dab4cdbd,200,https://autohimiki.kz/product/onec-950dea9d-243e-412d-8035-2c34dab4cdbd,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",tverdaia-smazocnaia-kompoziciia-ms-2020-20g-flakon,https://autohimiki.kz/product/tverdaia-smazocnaia-kompoziciia-ms-2020-20g-flakon,"public_set:none; drafts/history_UNKNOWN"
БК000000009,"ПОЛИРОЛЬ ПЛАСТИКА ДЛЯ АВТОМОБИЛЯ DIAMANTPLAST FOUR 250 ML",https://autohimiki.kz/product/onec-696914bf-1224-4684-9af3-076c54ce9ffb,onec-696914bf-1224-4684-9af3-076c54ce9ffb,200,https://autohimiki.kz/product/onec-696914bf-1224-4684-9af3-076c54ce9ffb,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",polirol-plastika-dlia-avtomobilia-diamantplast-four-250-ml,https://autohimiki.kz/product/polirol-plastika-dlia-avtomobilia-diamantplast-four-250-ml,"public_set:none; drafts/history_UNKNOWN"
БК000000011,"Микрофибра, тряпка PANNO HEAVY WORK SET",https://autohimiki.kz/product/onec-d7bf091f-0e93-4a39-be81-995c4c088f57,onec-d7bf091f-0e93-4a39-be81-995c4c088f57,200,https://autohimiki.kz/product/onec-d7bf091f-0e93-4a39-be81-995c4c088f57,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",mikrofibra-triapka-panno-heavy-work-set,https://autohimiki.kz/product/mikrofibra-triapka-panno-heavy-work-set,"public_set:none; drafts/history_UNKNOWN"
РТ-00000004,"ОЧИСТИТЕЛЬ САЛОНА АВТОМОБИЛЯ BALTIC FLASH SPRAY 400 ML",https://autohimiki.kz/product/onec-1ef4b4ea-c0f1-4444-ab76-424abde8451d,onec-1ef4b4ea-c0f1-4444-ab76-424abde8451d,200,https://autohimiki.kz/product/onec-1ef4b4ea-c0f1-4444-ab76-424abde8451d,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ocistitel-salona-avtomobilia-baltic-flash-spray-400-ml,https://autohimiki.kz/product/ocistitel-salona-avtomobilia-baltic-flash-spray-400-ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000005,"Пенная раскоксовка двигателя COMPLEX LAVR 400 мл Ln2510",https://autohimiki.kz/product/onec-acb7366e-6bf5-45bd-ab4b-e2e341a94c7e,onec-acb7366e-6bf5-45bd-ab4b-e2e341a94c7e,200,https://autohimiki.kz/product/onec-acb7366e-6bf5-45bd-ab4b-e2e341a94c7e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",pennaia-raskoksovka-dvigatelia-complex-lavr-400-ml-ln2510,https://autohimiki.kz/product/pennaia-raskoksovka-dvigatelia-complex-lavr-400-ml-ln2510,"public_set:none; drafts/history_UNKNOWN"
РТ-00000006,"Пенный очиститель двигателя LAVR /650мл (Полихим Аэро) Ln1530",https://autohimiki.kz/product/onec-368825a0-0a91-4edf-aa1d-eec3a0a5e5e9,onec-368825a0-0a91-4edf-aa1d-eec3a0a5e5e9,200,https://autohimiki.kz/product/onec-368825a0-0a91-4edf-aa1d-eec3a0a5e5e9,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",pennyi-ocistitel-dvigatelia-lavr-650ml-polixim-aero-ln1530,https://autohimiki.kz/product/pennyi-ocistitel-dvigatelia-lavr-650ml-polixim-aero-ln1530,"public_set:none; drafts/history_UNKNOWN"
РТ-00000008,"Реставратор-полироль пластика LAVR Polish & Restore Anti-Scratch Effect/120мл Ln1459-L",https://autohimiki.kz/product/onec-e42a4746-b954-42bd-bb76-355805c610f2,onec-e42a4746-b954-42bd-bb76-355805c610f2,200,https://autohimiki.kz/product/onec-e42a4746-b954-42bd-bb76-355805c610f2,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",restavrator-polirol-plastika-lavr-polish-restore-anti-scratch-effect120ml-ln1459-l,https://autohimiki.kz/product/restavrator-polirol-plastika-lavr-polish-restore-anti-scratch-effect120ml-ln1459-l,"public_set:none; drafts/history_UNKNOWN"
РТ-00000011,"EIKOSHA A55 Tonight Наступающая ночь 4970301590554",https://autohimiki.kz/product/onec-eecfffa4-7c65-47d2-a0d2-1b8a96e383d6,onec-eecfffa4-7c65-47d2-a0d2-1b8a96e383d6,200,https://autohimiki.kz/product/onec-eecfffa4-7c65-47d2-a0d2-1b8a96e383d6,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a55-tonight-nastupaiushhaia-noc-4970301590554,https://autohimiki.kz/product/eikosha-a55-tonight-nastupaiushhaia-noc-4970301590554,"public_set:none; drafts/history_UNKNOWN"
РТ-00000013,"EIKOSHA A11 Apple Яблоко 4970301590127",https://autohimiki.kz/product/onec-1c5ef65a-887e-4e49-b81e-8ac7a795a9a8,onec-1c5ef65a-887e-4e49-b81e-8ac7a795a9a8,200,https://autohimiki.kz/product/onec-1c5ef65a-887e-4e49-b81e-8ac7a795a9a8,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a11-apple-iabloko-4970301590127,https://autohimiki.kz/product/eikosha-a11-apple-iabloko-4970301590127,"public_set:none; drafts/history_UNKNOWN"
РТ-00000014,"EIKOSHA A107 Botanical Shower 4970301591070",https://autohimiki.kz/product/onec-11b33ee6-3641-4c10-8a92-2b1c8a332423,onec-11b33ee6-3641-4c10-8a92-2b1c8a332423,200,https://autohimiki.kz/product/onec-11b33ee6-3641-4c10-8a92-2b1c8a332423,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a107-botanical-shower-4970301591070,https://autohimiki.kz/product/eikosha-a107-botanical-shower-4970301591070,"public_set:none; drafts/history_UNKNOWN"
РТ-00000015,"EIKOSHA A43 Whity Musk Белый мускус 4970301590431",https://autohimiki.kz/product/onec-91a4b63e-2c0c-4afe-a421-2a68da99d2b2,onec-91a4b63e-2c0c-4afe-a421-2a68da99d2b2,200,https://autohimiki.kz/product/onec-91a4b63e-2c0c-4afe-a421-2a68da99d2b2,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a43-whity-musk-belyi-muskus-4970301590431,https://autohimiki.kz/product/eikosha-a43-whity-musk-belyi-muskus-4970301590431,"public_set:none; drafts/history_UNKNOWN"
РТ-00000016,"Idrostop spray (300 мл) Ma*Fra",https://autohimiki.kz/product/onec-859484dc-517e-4665-86c8-a84b9bec2c93,onec-859484dc-517e-4665-86c8-a84b9bec2c93,200,https://autohimiki.kz/product/onec-859484dc-517e-4665-86c8-a84b9bec2c93,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",idrostop-spray-300-ml-mafra,https://autohimiki.kz/product/idrostop-spray-300-ml-mafra,"public_set:none; drafts/history_UNKNOWN"
РТ-00000036,"DT-0155 Твёрдый воск ""Hard Wax""",https://autohimiki.kz/product/onec-2b62f8d2-16fe-480a-a71c-fd475ea1114d,onec-2b62f8d2-16fe-480a-a71c-fd475ea1114d,200,https://autohimiki.kz/product/onec-2b62f8d2-16fe-480a-a71c-fd475ea1114d,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",dt-0155-tverdyi-vosk-hard-wax,https://autohimiki.kz/product/dt-0155-tverdyi-vosk-hard-wax,"public_set:none; drafts/history_UNKNOWN"
РТ-00000040,"Turtle Wax Renew Polish Полироль-Востановитель цвета 500мл",https://autohimiki.kz/product/onec-4a469c8a-3fa5-4bd4-b139-86e683e51e64,onec-4a469c8a-3fa5-4bd4-b139-86e683e51e64,200,https://autohimiki.kz/product/onec-4a469c8a-3fa5-4bd4-b139-86e683e51e64,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-renew-polish-polirol-vostanovitel-cveta-500ml,https://autohimiki.kz/product/turtle-wax-renew-polish-polirol-vostanovitel-cveta-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000041,"Turtle Wax Original 500мл",https://autohimiki.kz/product/onec-a1f3edde-7363-4192-9f30-436384383795,onec-a1f3edde-7363-4192-9f30-436384383795,200,https://autohimiki.kz/product/onec-a1f3edde-7363-4192-9f30-436384383795,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-original-500ml,https://autohimiki.kz/product/turtle-wax-original-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000053,"W63850 Wynns Combustion Chamber Cleaner",https://autohimiki.kz/product/onec-94c98b05-e37e-45af-bd60-a01432e3383e,onec-94c98b05-e37e-45af-bd60-a01432e3383e,200,https://autohimiki.kz/product/onec-94c98b05-e37e-45af-bd60-a01432e3383e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",w63850-wynns-combustion-chamber-cleaner,https://autohimiki.kz/product/w63850-wynns-combustion-chamber-cleaner,"public_set:none; drafts/history_UNKNOWN"
РТ-00000054,"Fenom FN611N раскоксовка",https://autohimiki.kz/product/onec-43619a7b-c061-4212-bc70-eb6de9cf6e6e,onec-43619a7b-c061-4212-bc70-eb6de9cf6e6e,200,https://autohimiki.kz/product/onec-43619a7b-c061-4212-bc70-eb6de9cf6e6e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",fenom-fn611n-raskoksovka,https://autohimiki.kz/product/fenom-fn611n-raskoksovka,"public_set:none; drafts/history_UNKNOWN"
РТ-00000064,"Cleanco Очиститель двигателя 0,5 л",https://autohimiki.kz/product/onec-4ce39dab-9ae2-4ce4-9a36-f7f63e2cf648,onec-4ce39dab-9ae2-4ce4-9a36-f7f63e2cf648,200,https://autohimiki.kz/product/onec-4ce39dab-9ae2-4ce4-9a36-f7f63e2cf648,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",cleanco-ocistitel-dvigatelia-05-l,https://autohimiki.kz/product/cleanco-ocistitel-dvigatelia-05-l,"public_set:none; drafts/history_UNKNOWN"
РТ-00000065,"DT-0164 Motor Concervant 1л",https://autohimiki.kz/product/onec-6977c4cd-6607-403c-a766-f845d4e1f6c5,onec-6977c4cd-6607-403c-a766-f845d4e1f6c5,200,https://autohimiki.kz/product/onec-6977c4cd-6607-403c-a766-f845d4e1f6c5,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",dt-0164-motor-concervant-1l,https://autohimiki.kz/product/dt-0164-motor-concervant-1l,"public_set:none; drafts/history_UNKNOWN"
РТ-00000068,"DT-0260 Detail Reductant 500мл",https://autohimiki.kz/product/onec-97cc0b35-7b7b-4bb5-9f98-8f8767033e1e,onec-97cc0b35-7b7b-4bb5-9f98-8f8767033e1e,200,https://autohimiki.kz/product/onec-97cc0b35-7b7b-4bb5-9f98-8f8767033e1e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",dt-0260-detail-reductant-500ml,https://autohimiki.kz/product/dt-0260-detail-reductant-500ml,"public_set:none; drafts/history_UNKNOWN"
РТ-00000085,"Turtle Wax Чернитель шин спрей",https://autohimiki.kz/product/onec-0c1f47af-d604-4933-bd76-4d83221c4f3e,onec-0c1f47af-d604-4933-bd76-4d83221c4f3e,200,https://autohimiki.kz/product/onec-0c1f47af-d604-4933-bd76-4d83221c4f3e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",turtle-wax-cernitel-sin-sprei,https://autohimiki.kz/product/turtle-wax-cernitel-sin-sprei,"public_set:none; drafts/history_UNKNOWN"
РТ-00000104,"Shine Systems Leather Brush Щетка для чистки кожи",https://autohimiki.kz/product/onec-de0518b2-8275-418c-b7b1-d97df0152cad,onec-de0518b2-8275-418c-b7b1-d97df0152cad,200,https://autohimiki.kz/product/onec-de0518b2-8275-418c-b7b1-d97df0152cad,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",shine-systems-leather-brush-shhetka-dlia-cistki-kozi,https://autohimiki.kz/product/shine-systems-leather-brush-shhetka-dlia-cistki-kozi,"public_set:none; drafts/history_UNKNOWN"
РТ-00000118,"LN1742 Индикатор утечек системы охлаждения",https://autohimiki.kz/product/onec-dffa5351-b0cd-4b92-9fc3-d9050af886a6,onec-dffa5351-b0cd-4b92-9fc3-d9050af886a6,200,https://autohimiki.kz/product/onec-dffa5351-b0cd-4b92-9fc3-d9050af886a6,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ln1742-indikator-utecek-sistemy-oxlazdeniia,https://autohimiki.kz/product/ln1742-indikator-utecek-sistemy-oxlazdeniia,"public_set:none; drafts/history_UNKNOWN"
РТ-00000295,"Eikosha A74 Lafrancy",https://autohimiki.kz/product/onec-9fe25a9e-818d-47d3-97f2-0c2aacd6b266,onec-9fe25a9e-818d-47d3-97f2-0c2aacd6b266,200,https://autohimiki.kz/product/onec-9fe25a9e-818d-47d3-97f2-0c2aacd6b266,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a74-lafrancy,https://autohimiki.kz/product/eikosha-a74-lafrancy,"public_set:none; drafts/history_UNKNOWN"
РТ-00000296,"Eikosha A45 Choloete",https://autohimiki.kz/product/onec-5b388b74-a192-4afe-9be0-01c0c486ef28,onec-5b388b74-a192-4afe-9be0-01c0c486ef28,200,https://autohimiki.kz/product/onec-5b388b74-a192-4afe-9be0-01c0c486ef28,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",eikosha-a45-choloete,https://autohimiki.kz/product/eikosha-a45-choloete,"public_set:none; drafts/history_UNKNOWN"
РТ-00000299,"United Silver Arrow Engine Flush 0.5л",https://autohimiki.kz/product/onec-3f830867-4a6a-4d93-9219-de293f80e890,onec-3f830867-4a6a-4d93-9219-de293f80e890,200,https://autohimiki.kz/product/onec-3f830867-4a6a-4d93-9219-de293f80e890,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",united-silver-arrow-engine-flush-05l,https://autohimiki.kz/product/united-silver-arrow-engine-flush-05l,"public_set:none; drafts/history_UNKNOWN"
РТ-00000300,"Antirust lubricant (Антикоррозионная смазка)",https://autohimiki.kz/product/onec-42677599-4412-498b-b42a-3f2fe067d211,onec-42677599-4412-498b-b42a-3f2fe067d211,200,https://autohimiki.kz/product/onec-42677599-4412-498b-b42a-3f2fe067d211,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",antirust-lubricant-antikorrozionnaia-smazka,https://autohimiki.kz/product/antirust-lubricant-antikorrozionnaia-smazka,"public_set:none; drafts/history_UNKNOWN"
РТ-00000302,"MA-FRA Charme Nutrient Auto crema 150ml (Крем для кожи)",https://autohimiki.kz/product/onec-574b9fa8-a11a-4a01-9131-67ba9baab16e,onec-574b9fa8-a11a-4a01-9131-67ba9baab16e,200,https://autohimiki.kz/product/onec-574b9fa8-a11a-4a01-9131-67ba9baab16e,"public_self_canonical; stored_value_unknown","old_URL_200_no_redirect; history_DB_unknown","PROPOSED_ONLY; requires_authoritative_DB_dry_run",ma-fra-charme-nutrient-auto-crema-150ml-krem-dlia-kozi,https://autohimiki.kz/product/ma-fra-charme-nutrient-auto-crema-150ml-krem-dlia-kozi,"public_set:none; drafts/history_UNKNOWN"
